name,album,artist,id,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,time_signature,release_year,decade,mood_Calm,mood_Energetic,mood_Happy,mood_Sad,key_0,key_1,key_2,key_3,key_4,key_5,key_6,key_7,key_8,key_9,key_10,key_11,energy_danceability,valence_danceability,acoustic_instrumental,speechiness_energy,tempo_category
This Reminds You - Satie Remix,This Reminds You,Remy Van Kesteren,7sJm369JitaQLnkymEMe7f,2019-02-01,,1.7635552660095137,-1.527038195813454,1.0239286485547625,-1.3756036810796244,1.3368247097943002,-0.13284728260564155,-1.2083044981856668,-1.6415220611754031,-0.38328029051579005,-0.6996681371135021,0.25951051390665175,0.6042097891813348,0.2538771048279807,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2.1005993633101756,1.8451271209027216,1.3688131184542904,0.5272417785187886,
Throw Me a Bone,Throw Me a Bone,Goat Girl,5fw57RymBIg7ys4M8tWJ5H,2018-03-27,0.5704503432651914,-1.266905569777871,0.09725104665027973,0.3295349996623799,-0.06342786739507994,-0.7286621113283559,0.007974059835458482,-0.5292625028630261,0.13144798996615242,-0.5042178183635581,-0.7918720508325338,-1.7407615371041707,0.5192737409480563,0.2538771048279807,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,-0.006168426490966676,-0.05147133235617596,-0.2401196686105788,0.031981460921400265,
Tilted Towers,Tilted Towers,Alesso,5hdAQegqnitMjNacfLOHQd,2018-11-30,1.1694366921162096,0.6888358891113101,1.2682502679613439,-1.0939208147191908,1.0246880257560844,1.1661837591527493,0.7965735775056181,-0.6641189738967281,0.8671930436857929,-0.5042178183635581,0.16836091728409358,0.25951051390665175,0.5192737409480563,0.2538771048279807,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1.2995608632419344,-0.8422690666027381,-1.275712687924664,-0.5166659608499943,slow
Time Out,Time Out,Amoll,4CYsf9MUjowxTMTVT39hTL,2020-01-03,0.7654774587245902,-0.7965252383216548,1.2241804047937224,1.3114319838856436,-1.3228836997776525,1.412394273649844,-0.23846328943646639,-0.3190450627222553,-0.7385561320155675,-0.33974278049059375,0.2031359514095857,0.25951051390665175,0.6891458374146133,1.0753850949788963,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-1.6194483030888238,-0.39056871403076904,1.8522590243213377,0.44944018642814354,slow
Time Travel,Rooftops,AMBIE,2ENH05Q7PkilEF6WujXNjG,2020-06-22,0.9433565478899724,-1.0309486311324514,0.009111320315038291,1.2553931981855566,-0.6703206754061517,1.373390627788918,-0.09764194699536655,-0.7394799430037968,-0.7834431458556841,-0.5622678317304866,0.6489263342556462,0.25951051390665175,0.6891458374146133,1.0753850949788963,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.0061075063874182585,-0.006737638627253852,1.7241452525779992,0.3768997527247322,slow
Tiptoeing,Tiptoeing,Jacco Wynia,28nLvoHu6NbkHNPmoxR8uD,2020-03-20,0.8961440701986437,-1.7324064372148318,-0.21123799552306494,1.3065590459986796,-1.1362181845863688,1.4099565457835361,-0.4637774373422262,-1.0857437642168024,-1.5483982563429226,-0.2647615132249777,-0.014492911608143403,0.25951051390665175,0.6891458374146133,1.0753850949788963,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.24001245178888034,0.22935033640482458,1.8421914793585306,0.30082684590482406,
To Build A Home,Ma Fleur,The Cinematic Orchestra,54KFQB6N4pn926IUUYZGzK,2007-05-07,1.524107403600329,2.5757529436753246,-1.4892640273840647,1.0604756827069932,-1.182194912465995,-0.0014878888087191712,-0.5130649071966112,-1.0667052036002798,-0.518274786483772,-0.46068030833836154,1.0195377207847267,0.25951051390665175,-0.4150227896180072,-0.5676308853229348,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1.7606003564920596,1.5886056875452914,-0.0015778699002185579,0.5446139167908769,slow
To The Hilt,To The Hilt,BANKS,41bqxcnDRcYsBJnJKtPCdp,2016-09-16,1.0100458649432345,0.9898116858133074,-1.0926352588754786,1.2139732261463618,-1.2465623314974725,-0.8522549141501649,-0.5095443736355837,-1.0147457985843533,-0.3239877116534175,-0.03498021031421871,1.816428175084493,0.25951051390665175,0.34940164448149935,0.2538771048279807,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1.3620379557801612,1.1087470383290192,-1.0346146476299662,0.04360501252556441,slow
To the Moon,To the Moon,Junodream,65AABj5XsDcxGT92w3jK0o,2018-05-08,,-0.8700483050975061,1.2745459626995745,-0.22841638839500805,-0.4772184183117198,-0.8430403028155211,-0.6714889174428487,2.013178612801768,-0.4459195999952264,-0.2695990143388884,-0.38441363211685775,0.25951051390665175,0.5192737409480563,0.2538771048279807,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,-0.6082368083850792,2.5658886731396233,0.19256422124055528,0.12865761520120297,
Tomorrow,Tomorrow,Annelie,6TcYEIp0uV6lxkmt4FCqf5,2020-07-03,0.9433565478899724,-0.19913942910710636,-1.1052266483519417,1.2529567292420745,-1.308171146856172,1.1929987656821361,-0.3440792962672914,-1.118664608616206,-1.7367897233853216,-0.030142709200308024,2.0434155626782005,0.25951051390665175,0.6891458374146133,1.0753850949788963,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.4458256121105628,1.236377936010826,1.4947758314389212,0.03943182246391904,slow
Toxic,Rattlesnake!,A Static Lullaby,34ccBqL3xNaCzPxr0UqoEw,2008-09-09,1.1507208549080683,-0.34343215081937184,0.34278314144130945,-1.0957259945594169,1.4476739222486492,-0.8521481416696206,-0.7095106799019456,0.10932255114950398,0.7326659932515335,2.4200516049954692,0.8243209701279157,0.25951051390665175,-0.3300867413847287,-0.5676308853229348,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.49623821485105396,0.03747392751340521,0.9337208700429039,3.5034455990479296,slow
Transatlanticism,Transatlanticism,Death Cab for Cutie,3PJikMV2xGNCooQttQrAw5,2003-10-15,,2.5757529436753246,-0.3623346692406217,-0.13826703748617236,-0.12779528642655713,0.7249550153510255,-0.013149141530706523,-0.6046234719700948,0.31113003641270837,-0.5743615845152633,0.28864040473105473,0.25951051390665175,-0.7547669825511213,-0.5676308853229348,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.04630466283787709,0.2190760457314006,-0.1002373822833289,0.07340070320553928,slow
Trastevere,Universo en Miniatura Vol. 1,Sebastián Escofet,3rRL23xxAPJ75K3wGBKZIO,2019-07-05,1.2059973295005244,-0.9120116956631021,-0.5071356482199469,1.062912151650475,-0.7224276336697285,1.1808101263505968,-0.5827714717049557,0.14898621910059284,-0.4437757426177878,-0.28169276712366514,2.1029509736338565,-1.7407615371041707,0.6042097891813348,0.2538771048279807,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.36636880629310015,-0.07555622279941819,1.255097432089982,0.2035026391750273,slow
Trees - Solo Piano,Trees,Patrick Hamilton,2SDxYHBST2s6dGodsgnNbM,2020-06-26,0.7365677490008028,-0.7851979111340978,-1.3759415220958975,1.2359014466377,-1.336370206622343,1.3880169949867653,-0.4736349313131033,-0.5411616032483528,-1.9140599302822592,-0.02288645752944191,1.5192345865204524,0.25951051390665175,0.6891458374146133,1.0753850949788963,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.8387672561835557,0.7446067200733948,1.7154522120618565,0.030584779977473765,slow
Trying My Best,Trying My Best,Anson Seabra,06qUEhhx6jKQmhj2qAkn4H,2019-12-13,1.4660179446104842,0.043910159023445194,0.38055730987069863,1.218846164033326,-1.3762167041180196,-0.8522549141501649,-0.5919248589636272,-0.0017357191135446031,-0.8425332148213307,0.5382636716842011,0.8250807027503214,-5.741305639125815,0.6042097891813348,0.2538771048279807,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,-0.5237293267182728,-0.0006605405965416878,-1.03876763289048,-0.7407674561916949,slow
Tu Vois,Tu Vois,Bram de Looze,5ewE85NIsYxn02MhetYKqs,2020-01-03,,2.5757529436753246,-0.9415385851579222,1.3284872664900178,-1.53253757890875,1.3880169949867653,-0.6095275267687648,-1.0694816603568558,-1.5595195164883846,0.008557299710977797,-1.4984924562702957,0.25951051390665175,0.6891458374146133,1.0753850949788963,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.442943263747092,1.0069582493447395,1.8439629035116567,-0.01311438338105846,
Tubthumping,Tubthumper,Chumbawamba,6dL46HEj2hzaSach8EFyCi,1997-01-01,,1.0330297956981405,-1.1430008167813308,-0.8082959969437344,1.1442275182431132,-0.8522549141501649,1.3880232157582375,1.1207460839022692,0.5744225205793616,2.0814265270217196,3.032242104038031,0.25951051390665175,-1.2643832719507924,-1.3891388754738505,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,-1.3078529879355534,-1.2810136893047714,0.6888742354832043,2.3816255094194445,slow
Tuesday,Tuesday,Annelie,2GuchYit1FmdtXTxl6SbUE,2020-04-03,1.1123448673975447,-0.4993484528917921,-1.1178180378284055,1.3163049217726077,-1.4905455007786912,1.3465756212595317,-0.5475661360946807,-1.0793975773446283,-2.518627710719889,-0.37602403884492414,-0.5215108371597624,0.25951051390665175,0.6891458374146133,1.0753850949788963,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.6661586469743948,1.206570081944107,1.7725041178029284,0.5604809392849335,
Twist And Shout - Remastered 2009,Please Please Me (Remastered),The Beatles,5ZBeML7Lf3FMEVviTyvi8l,1963-03-22,1.5523371926240865,-1.1278756985435168,-0.11680257444959233,0.4659772604973742,1.0461438320999101,-0.8522360461364796,-0.883425037816704,2.3582525239762404,0.31260393835969713,-0.2115490009719598,0.18980609721649738,0.25951051390665175,-4.152208911882261,-3.853662845926597,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,-0.12219229283383157,-0.27544996600267385,-0.3971226180757906,-0.22131068255371364,slow
Two Princes,Pocket Full Of Kryptonite,Spin Doctors,4ePP9So5xRzspjLFVVbj90,1991-08-27,1.524107403600329,0.6410519950370309,0.26723480458253035,-1.0918522525861747,1.239246089194342,-0.8522497949216455,-0.7771049242736736,1.957649477670243,0.11000941619176842,0.1488448320143885,-0.5319398940673086,0.25951051390665175,-1.7739995613504633,-1.3891388754738505,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.331169686475515,0.5231520756063001,0.9305308583513041,0.18445537597061973,
UFOF,UFOF,Big Thief,0DZfBeJhOPyjhqoaTkE3kZ,2019-02-26,,-0.5495372256612757,0.7708903836410529,0.45866785366692836,0.32277664679378393,0.5421254253779355,-0.16805261821591655,1.596710099315335,0.30684232165783154,-0.5574303306165759,0.968083102267365,0.25951051390665175,0.6042097891813348,0.2538771048279807,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.24882541307723272,1.2308884610247421,0.2486555052763682,-0.1799254929375687,slow
Under A Killing Moon,The Artist In The Ambulance,Thrice,0XiivUyimrmkUyJkKiILPW,2003-01-01,0.9883162238583254,-1.0144804400674645,-0.5449098166493361,-1.095781984615738,1.47219484378445,0.22034534702529682,-0.6757135577160815,0.581320199767461,1.0488849564236973,0.5963136850511297,2.2743742798890167,0.25951051390665175,-0.7547669825511213,-0.5676308853229348,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.8022134223986828,-0.3167670834698426,-0.24145046166422324,0.8778899324103776,slow
Understudy,Understudy,Josie Mehlin,0Y41ZfnVaNRQp9dQiagwbC,2019-09-14,1.187857679949517,-0.9771525403201611,-0.04125423759081396,1.2992496391682333,-0.7500136703975046,1.3904547228530733,-0.6496616093644781,-0.9417646495543499,-0.7084081376453398,-0.5187303217052901,1.4068977583077151,0.25951051390665175,0.6042097891813348,0.2538771048279807,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.030941242154937085,0.038851782607344794,1.8065477969466213,0.38905483252866296,slow
Underwater - Tinlicker Remix,Underwater (Tinlicker Remix),Gabriel & Dresden,7ku9ctunOcfqWP6z04QTRY,2018-05-01,1.2238681504597395,0.3476045142504562,0.796073162593979,-0.9479056674052556,1.0706647536357108,1.1832478542169043,-0.24550435655852137,-0.8664036804472811,0.4392255147146526,-0.3324865288197276,0.09812018301274117,0.25951051390665175,0.5192737409480563,0.2538771048279807,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.8523274765046837,-0.6897207179767302,-1.1216073469573111,-0.35598160746596635,slow
Unintended,Showbiz,Muse,6kyxQuFD38mo4S3urD2Wkw,1999-01-01,1.3583971353358044,0.29762486136751204,-0.08532410075843468,0.4805960741582668,-0.7009718273259027,-0.8477451175974953,-0.4004078332437313,-0.7156817422331435,-0.007366775222983824,-0.6638553551226116,0.698516154518016,0.25951051390665175,-1.0945111754842352,-1.3891388754738505,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.059809790823579394,0.06106490108527281,-0.4074229754041944,0.4653439013603831,slow
United,United,Armin van Buuren,27BMhzmPptTnpra962NgQh,2018-08-31,0.7933343751299345,-0.04454755298276974,0.8968042784056834,-0.9581388369678802,1.3771762728332217,1.1978742214147515,-0.6376917952569846,-0.24368409361518645,0.8716147495267597,0.8527012440883975,0.6540027295053443,0.25951051390665175,0.5192737409480563,0.2538771048279807,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,1.235057573595626,-0.2185369377335103,-1.147729813340135,1.1743199211739106,slow
Universe,Universe,Noah Vanden Abeele,0VrJzyZPEkz3VliJoU3w6A,2018-10-12,0.5310272151067473,0.5409184226990263,0.7708903836410529,1.3260507975465359,-1.1454135301622936,1.4270206408476913,0.1769596707647783,-0.6799844410771636,-0.9944791064472763,-0.1486614864911204,-1.9536413636923324,0.25951051390665175,0.5192737409480563,0.2538771048279807,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-0.8829882756944633,-0.5241934666519216,1.8923018589114498,0.17027887804096836,
Unmade,Unmade,Thom Yorke,4rXDPFpzMyUIdEpNWiwzYV,2018-10-25,,0.8278831870028761,-1.9803282169661238,1.2773214186768949,-0.6366044082944255,1.4002056343183047,-0.7017655060676852,-1.0103827951097335,-0.081731828002878,-0.41472404775620975,-0.7794745957669408,-1.7407615371041707,0.5192737409480563,0.2538771048279807,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1.260685672790474,2.000889559092907,1.7885126472668385,0.264015157027311,
Up Against (Blackout),Louder Now (Deluxe),Taking Back Sunday,7dx3zyB8aQHd2LQm0u1lwS,2006-04-24,,-0.6520059700656382,0.30500897301191954,-1.0938867041539821,1.1289019422832376,-0.8522549141501649,0.8529021144820577,1.5808446321348995,1.0641599402379458,-0.32764902770581694,0.9467069889369978,-1.7407615371041707,-0.4999588378512857,-0.5676308853229348,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3443252220469716,0.4821717977388714,0.9322703191387588,-0.36988362376431105,slow
Uprising,The Resistance,Muse,4VqPOruhp5EdPBeR92t6lQ,2009-09-10,1.566261297022747,1.4793961935167357,0.6386807941381907,-1.0953071655480322,1.217790282850516,-0.6962403307064613,-0.3511203633893463,0.2719435897489681,1.0029260138948615,0.5697074289246207,0.30680492106671453,0.25951051390665175,-0.24515069315145022,-0.5676308853229348,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7777792649447395,0.17368514786166128,0.7625970231663187,0.6937841710121541,slow
Used to Be,Used to Be,Jurrivh,0p44zFo2S1c50vmx0B7mPF,2020-06-20,0.9200531971030472,0.7962886574781977,-1.8858927958926508,1.3138684528291256,-1.435373427323139,1.1929987656821361,-0.5546072032167357,-1.059169106689573,-1.3756837463730414,-0.4969615666926919,-1.5675590583070236,0.25951051390665175,0.6891458374146133,1.0753850949788963,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.7069604060044514,1.9974793879379202,1.5674434424938448,0.713325427231566,
Vagabond,Vagabond,Steve Gunn,5gDZbPycrRPF5mC4voMg89,2019-01-08,0.2546987405687212,1.429207420747252,0.2798261940589941,-0.8794408900934101,0.859171805389428,-0.7893615351994219,-0.6362835818325737,1.2080061533946647,1.0133773186098738,-0.6251553462113258,0.37252179290466075,0.25951051390665175,0.6042097891813348,0.2538771048279807,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.2404187763449184,0.33803176430427445,0.6941968111212802,-0.5371158474532377,slow
